,Unnamed: 0,Slide ID,Options,Correct ID,pos_array,pos_delta
7729,7729,HIND2051822,Hello boys and girls! Could they listen to me for a minute?,1,"[""('Hello', 'NNP')"", ""('boys', 'NNS')"", ""('and', 'CC')"", ""('girls', 'NNS')"", ""('!', '.')"", ""('Could', 'NNP')"", ""('they', 'PRP')"", ""('listen', 'VBP')"", ""('to', 'TO')"", ""('me', 'PRP')"", ""('for', 'IN')"", ""('a', 'DT')"", ""('minute', 'NN')"", ""('?', '.')""]","[""('they', 'PRP')""]"
7730,7730,HIND2051822, ,1,[],[]
7731,7731,HIND2051822, ,1,[],[]
7732,7732,HIND2051829,Where would you like me to place the dinner napkins? Should I put it over there?,2,"[""('Where', 'WRB')"", ""('would', 'MD')"", ""('you', 'PRP')"", ""('like', 'VB')"", ""('me', 'PRP')"", ""('to', 'TO')"", ""('place', 'VB')"", ""('the', 'DT')"", ""('dinner', 'NN')"", ""('napkins', 'NNS')"", ""('?', '.')"", ""('Should', 'MD')"", ""('I', 'PRP')"", ""('put', 'VB')"", ""('it', 'PRP')"", ""('over', 'IN')"", ""('there', 'RB')"", ""('?', '.')""]","[""('it', 'PRP')""]"
7733,7733,HIND2051829,Where would you like me to place the dinner napkins? Should I put them over there?,2,"[""('Where', 'WRB')"", ""('would', 'MD')"", ""('you', 'PRP')"", ""('like', 'VB')"", ""('me', 'PRP')"", ""('to', 'TO')"", ""('place', 'VB')"", ""('the', 'DT')"", ""('dinner', 'NN')"", ""('napkins', 'NNS')"", ""('?', '.')"", ""('Should', 'MD')"", ""('I', 'PRP')"", ""('put', 'VB')"", ""('them', 'PRP')"", ""('over', 'IN')"", ""('there', 'RB')"", ""('?', '.')""]",[]
7734,7734,HIND2051829,Where would you like me to place the dinner napkins? Should I put you over there?,2,"[""('Where', 'WRB')"", ""('would', 'MD')"", ""('you', 'PRP')"", ""('like', 'VB')"", ""('me', 'PRP')"", ""('to', 'TO')"", ""('place', 'VB')"", ""('the', 'DT')"", ""('dinner', 'NN')"", ""('napkins', 'NNS')"", ""('?', '.')"", ""('Should', 'MD')"", ""('I', 'PRP')"", ""('put', 'VB')"", ""('you', 'PRP')"", ""('over', 'IN')"", ""('there', 'RB')"", ""('?', '.')""]",[]
7735,7735,HIND2051829, ,2,[],[]
7736,7736,HIND2051836,The teacher scolded he and I.,3,"[""('The', 'DT')"", ""('teacher', 'NN')"", ""('scolded', 'VBD')"", ""('he', 'PRP')"", ""('and', 'CC')"", ""('I', 'PRP')"", ""('.', '.')""]","[""('I', 'PRP')"", ""('he', 'PRP')""]"
7737,7737,HIND2051836,The teacher scolded him and I.,3,"[""('The', 'DT')"", ""('teacher', 'NN')"", ""('scolded', 'VBD')"", ""('him', 'PRP')"", ""('and', 'CC')"", ""('I', 'PRP')"", ""('.', '.')""]","[""('I', 'PRP')""]"
7738,7738,HIND2051836,The teacher scolded him and me.,3,"[""('The', 'DT')"", ""('teacher', 'NN')"", ""('scolded', 'VBD')"", ""('him', 'PRP')"", ""('and', 'CC')"", ""('me', 'PRP')"", ""('.', '.')""]",[]
7739,7739,HIND2051836,The teacher scolded he and me.,3,"[""('The', 'DT')"", ""('teacher', 'NN')"", ""('scolded', 'VBD')"", ""('he', 'PRP')"", ""('and', 'CC')"", ""('me', 'PRP')"", ""('.', '.')""]","[""('he', 'PRP')""]"
7740,7740,HIND2051843,"Mark, Lisa and I went to the park.",1,"[""('Mark', 'NNP')"", ""(',', ',')"", ""('Lisa', 'NNP')"", ""('and', 'CC')"", ""('I', 'PRP')"", ""('went', 'VBD')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('park', 'NN')"", ""('.', '.')""]",[]
7741,7741,HIND2051843,"Mark, Lisa and me went to the park.",1,"[""('Mark', 'NNP')"", ""(',', ',')"", ""('Lisa', 'NNP')"", ""('and', 'CC')"", ""('me', 'PRP')"", ""('went', 'VBD')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('park', 'NN')"", ""('.', '.')""]","[""('me', 'PRP')""]"
7742,7742,HIND2051843, ,1,[],[]
7743,7743,HIND2051843, ,1,[],[]
7744,7744,HIND2051850,The money will be divided between you and me.,1,"[""('The', 'DT')"", ""('money', 'NN')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('divided', 'VBN')"", ""('between', 'IN')"", ""('you', 'PRP')"", ""('and', 'CC')"", ""('me', 'PRP')"", ""('.', '.')""]",[]
7745,7745,HIND2051850,The money will be divided between you and I.,1,"[""('The', 'DT')"", ""('money', 'NN')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('divided', 'VBN')"", ""('between', 'IN')"", ""('you', 'PRP')"", ""('and', 'CC')"", ""('I', 'PRP')"", ""('.', '.')""]","[""('I', 'PRP')""]"
7746,7746,HIND2051850, ,1,[],[]
7747,7747,HIND2051850, ,1,[],[]
7748,7748,HIND2051864,Our boss had dinner with my friend and me.,1,"[""('Our', 'PRP$')"", ""('boss', 'NN')"", ""('had', 'VBD')"", ""('dinner', 'NN')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('friend', 'NN')"", ""('and', 'CC')"", ""('me', 'PRP')"", ""('.', '.')""]",[]
7749,7749,HIND2051864,Our boss had dinner with my friend and I.,1,"[""('Our', 'PRP$')"", ""('boss', 'NN')"", ""('had', 'VBD')"", ""('dinner', 'NN')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('friend', 'NN')"", ""('and', 'CC')"", ""('I', 'PRP')"", ""('.', '.')""]","[""('I', 'PRP')""]"
7750,7750,HIND2051864, ,1,[],[]
7751,7751,HIND2051864, ,1,[],[]
7752,7752,HIND2051871,The problematic employees are they.,1,"[""('The', 'DT')"", ""('problematic', 'JJ')"", ""('employees', 'NNS')"", ""('are', 'VBP')"", ""('they', 'PRP')"", ""('.', '.')""]",[]
7753,7753,HIND2051871,The problematic employees are them.,1,"[""('The', 'DT')"", ""('problematic', 'JJ')"", ""('employees', 'NNS')"", ""('are', 'VBP')"", ""('them', 'PRP')"", ""('.', '.')""]","[""('them', 'PRP')""]"
7754,7754,HIND2051871, ,1,[],[]
7755,7755,HIND2051871, ,1,[],[]
7756,7756,HIND2051878,"""May I please speak to Ginny?"" ""Yes, this is she .""",1,"[""('``', '``')"", ""('May', 'NNP')"", ""('I', 'PRP')"", ""('please', 'VBP')"", ""('speak', 'JJ')"", ""('to', 'TO')"", ""('Ginny', 'VB')"", ""('?', '.')"", '(""\'\'"", ""\'\'"")', ""('``', '``')"", ""('Yes', 'UH')"", ""(',', ',')"", ""('this', 'DT')"", ""('is', 'VBZ')"", ""('she', 'PRP')"", ""('.', '.')"", '(""\'\'"", ""\'\'"")']",[]
7757,7757,HIND2051878,"""May I please speak to Ginny?"" ""Yes, this is her .""",1,"[""('``', '``')"", ""('May', 'NNP')"", ""('I', 'PRP')"", ""('please', 'VBP')"", ""('speak', 'JJ')"", ""('to', 'TO')"", ""('Ginny', 'VB')"", ""('?', '.')"", '(""\'\'"", ""\'\'"")', ""('``', '``')"", ""('Yes', 'UH')"", ""(',', ',')"", ""('this', 'DT')"", ""('is', 'VBZ')"", ""('her', 'PRP')"", ""('.', '.')"", '(""\'\'"", ""\'\'"")']","[""('her', 'PRP')""]"
7758,7758,HIND2051878, ,1,[],[]
7759,7759,HIND2051878, ,1,[],[]
7760,7760,HIND2051883,The person who performed the best was she .,1,"[""('The', 'DT')"", ""('person', 'NN')"", ""('who', 'WP')"", ""('performed', 'VBD')"", ""('the', 'DT')"", ""('best', 'JJS')"", ""('was', 'VBD')"", ""('she', 'PRP')"", ""('.', '.')""]",[]
7761,7761,HIND2051883,The person who performed the best was her .,1,"[""('The', 'DT')"", ""('person', 'NN')"", ""('who', 'WP')"", ""('performed', 'VBD')"", ""('the', 'DT')"", ""('best', 'JJS')"", ""('was', 'VBD')"", ""('her', 'PRP')"", ""('.', '.')""]","[""('her', 'PRP')""]"
7762,7762,HIND2051883, ,1,[],[]
7763,7763,HIND2051883, ,1,[],[]
7764,7764,HIND2051888,Samantha helped Tina and me finish the project.,1,"[""('Samantha', 'NNP')"", ""('helped', 'VBD')"", ""('Tina', 'NNP')"", ""('and', 'CC')"", ""('me', 'PRP')"", ""('finish', 'VB')"", ""('the', 'DT')"", ""('project', 'NN')"", ""('.', '.')""]",[]
7765,7765,HIND2051888,Samantha helped Tina and I finish the project.,1,"[""('Samantha', 'NNP')"", ""('helped', 'VBD')"", ""('Tina', 'NNP')"", ""('and', 'CC')"", ""('I', 'PRP')"", ""('finish', 'VBP')"", ""('the', 'DT')"", ""('project', 'NN')"", ""('.', '.')""]","[""('I', 'PRP')"", ""('finish', 'VBP')""]"
7766,7766,HIND2051888, ,1,[],[]
7767,7767,HIND2051888, ,1,[],[]
7768,7768,HIND2051932,I will bring my brother along with me.,1,"[""('I', 'PRP')"", ""('will', 'MD')"", ""('bring', 'VB')"", ""('my', 'PRP$')"", ""('brother', 'NN')"", ""('along', 'IN')"", ""('with', 'IN')"", ""('me', 'PRP')"", ""('.', '.')""]",[]
7769,7769,HIND2051932,I will bring my brother along with myself.,1,"[""('I', 'PRP')"", ""('will', 'MD')"", ""('bring', 'VB')"", ""('my', 'PRP$')"", ""('brother', 'NN')"", ""('along', 'IN')"", ""('with', 'IN')"", ""('myself', 'PRP')"", ""('.', '.')""]","[""('myself', 'PRP')""]"
7770,7770,HIND2051932, ,1,[],[]
7771,7771,HIND2051932, ,1,[],[]
7772,7772,HIND2051937,He made her sit in front of him.,1,"[""('He', 'PRP')"", ""('made', 'VBD')"", ""('her', 'PRP$')"", ""('sit', 'NN')"", ""('in', 'IN')"", ""('front', 'NN')"", ""('of', 'IN')"", ""('him', 'PRP')"", ""('.', '.')""]",[]
7773,7773,HIND2051937,He made her sit in front of himself.,1,"[""('He', 'PRP')"", ""('made', 'VBD')"", ""('her', 'PRP$')"", ""('sit', 'NN')"", ""('in', 'IN')"", ""('front', 'NN')"", ""('of', 'IN')"", ""('himself', 'PRP')"", ""('.', '.')""]","[""('himself', 'PRP')""]"
7774,7774,HIND2051937, ,1,[],[]
7775,7775,HIND2051937, ,1,[],[]
7776,7776,HIND2051942,The children got dressed by themselves.,1,"[""('The', 'DT')"", ""('children', 'NNS')"", ""('got', 'VBD')"", ""('dressed', 'VBN')"", ""('by', 'IN')"", ""('themselves', 'PRP')"", ""('.', '.')""]",[]
7777,7777,HIND2051942,The children got dressed by theirselves .,1,"[""('The', 'DT')"", ""('children', 'NNS')"", ""('got', 'VBD')"", ""('dressed', 'VBN')"", ""('by', 'IN')"", ""('theirselves', 'NNS')"", ""('.', '.')""]","[""('theirselves', 'NNS')""]"
7778,7778,HIND2051942,The children got dressed by themself.,1,"[""('The', 'DT')"", ""('children', 'NNS')"", ""('got', 'VBD')"", ""('dressed', 'VBN')"", ""('by', 'IN')"", ""('themself', 'NN')"", ""('.', '.')""]","[""('themself', 'NN')""]"
7779,7779,HIND2051942, ,1,[],[]
7780,7780,HIND2051947,Please do not edit anything. That excel sheet is mine.,1,"[""('Please', 'VB')"", ""('do', 'VB')"", ""('not', 'RB')"", ""('edit', 'VB')"", ""('anything', 'NN')"", ""('.', '.')"", ""('That', 'DT')"", ""('excel', 'JJ')"", ""('sheet', 'NN')"", ""('is', 'VBZ')"", ""('mine', 'JJ')"", ""('.', '.')""]",[]
7781,7781,HIND2051947,Please do not edit anything. That excel sheet is my.,1,"[""('Please', 'VB')"", ""('do', 'VB')"", ""('not', 'RB')"", ""('edit', 'VB')"", ""('anything', 'NN')"", ""('.', '.')"", ""('That', 'DT')"", ""('excel', 'JJ')"", ""('sheet', 'NN')"", ""('is', 'VBZ')"", ""('my', 'PRP$')"", ""('.', '.')""]","[""('my', 'PRP$')""]"
7782,7782,HIND2051947,Please do not edit anything. That excel sheet is myself.,1,"[""('Please', 'VB')"", ""('do', 'VB')"", ""('not', 'RB')"", ""('edit', 'VB')"", ""('anything', 'NN')"", ""('.', '.')"", ""('That', 'DT')"", ""('excel', 'JJ')"", ""('sheet', 'NN')"", ""('is', 'VBZ')"", ""('myself', 'PRP')"", ""('.', '.')""]","[""('myself', 'PRP')""]"
7783,7783,HIND2051947,Please do not edit anything. That excel sheet is myselves.,1,"[""('Please', 'VB')"", ""('do', 'VB')"", ""('not', 'RB')"", ""('edit', 'VB')"", ""('anything', 'NN')"", ""('.', '.')"", ""('That', 'DT')"", ""('excel', 'JJ')"", ""('sheet', 'NN')"", ""('is', 'VBZ')"", ""('myselves', 'NNS')"", ""('.', '.')""]","[""('myselves', 'NNS')""]"
7784,7784,HIND2051952,Our graduation party was brilliant. Everybody really enjoyed themselves.,1,"[""('Our', 'PRP$')"", ""('graduation', 'NN')"", ""('party', 'NN')"", ""('was', 'VBD')"", ""('brilliant', 'JJ')"", ""('.', '.')"", ""('Everybody', 'NN')"", ""('really', 'RB')"", ""('enjoyed', 'VBN')"", ""('themselves', 'PRP')"", ""('.', '.')""]",[]
7785,7785,HIND2051952,Our graduation party was brilliant. Everybody really enjoyed ourselves.,1,"[""('Our', 'PRP$')"", ""('graduation', 'NN')"", ""('party', 'NN')"", ""('was', 'VBD')"", ""('brilliant', 'JJ')"", ""('.', '.')"", ""('Everybody', 'NN')"", ""('really', 'RB')"", ""('enjoyed', 'JJ')"", ""('ourselves', 'NNS')"", ""('.', '.')""]","[""('ourselves', 'NNS')"", ""('enjoyed', 'JJ')""]"
7786,7786,HIND2051952, ,1,[],[]
7787,7787,HIND2051952, ,1,[],[]
7788,7788,HIND2051957,We turned around and saw a strange animal behind us.,1,"[""('We', 'PRP')"", ""('turned', 'VBD')"", ""('around', 'RP')"", ""('and', 'CC')"", ""('saw', 'VBD')"", ""('a', 'DT')"", ""('strange', 'JJ')"", ""('animal', 'NN')"", ""('behind', 'IN')"", ""('us', 'PRP')"", ""('.', '.')""]",[]
7789,7789,HIND2051957,We turned around and saw a strange animal behind ourselves.,1,"[""('We', 'PRP')"", ""('turned', 'VBD')"", ""('around', 'RP')"", ""('and', 'CC')"", ""('saw', 'VBD')"", ""('a', 'DT')"", ""('strange', 'JJ')"", ""('animal', 'NN')"", ""('behind', 'IN')"", ""('ourselves', 'PRP')"", ""('.', '.')""]","[""('ourselves', 'PRP')""]"
7790,7790,HIND2051957, ,1,[],[]
7791,7791,HIND2051957, ,1,[],[]
7792,7792,HIND2051962,You don't have to assist me. I can help myself.,1,"[""('You', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('have', 'VB')"", ""('to', 'TO')"", ""('assist', 'VB')"", ""('me', 'PRP')"", ""('.', '.')"", ""('I', 'PRP')"", ""('can', 'MD')"", ""('help', 'VB')"", ""('myself', 'PRP')"", ""('.', '.')""]",[]
7793,7793,HIND2051962,You don't have to assist me. I can help me.,1,"[""('You', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('have', 'VB')"", ""('to', 'TO')"", ""('assist', 'VB')"", ""('me', 'PRP')"", ""('.', '.')"", ""('I', 'PRP')"", ""('can', 'MD')"", ""('help', 'VB')"", ""('me', 'PRP')"", ""('.', '.')""]",[]
7794,7794,HIND2051962, ,1,[],[]
7795,7795,HIND2051962, ,1,[],[]
7796,7796,HIND2051966,We went for a horror movie and were shivering with fear in the middle of it.,1,"[""('We', 'PRP')"", ""('went', 'VBD')"", ""('for', 'IN')"", ""('a', 'DT')"", ""('horror', 'NN')"", ""('movie', 'NN')"", ""('and', 'CC')"", ""('were', 'VBD')"", ""('shivering', 'VBG')"", ""('with', 'IN')"", ""('fear', 'NN')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('middle', 'NN')"", ""('of', 'IN')"", ""('it', 'PRP')"", ""('.', '.')""]",[]
7797,7797,HIND2051966,We went for a horror movie and were shivering with fear in the middle of itself.,1,"[""('We', 'PRP')"", ""('went', 'VBD')"", ""('for', 'IN')"", ""('a', 'DT')"", ""('horror', 'NN')"", ""('movie', 'NN')"", ""('and', 'CC')"", ""('were', 'VBD')"", ""('shivering', 'VBG')"", ""('with', 'IN')"", ""('fear', 'NN')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('middle', 'NN')"", ""('of', 'IN')"", ""('itself', 'PRP')"", ""('.', '.')""]","[""('itself', 'PRP')""]"
7798,7798,HIND2051966, ,1,[],[]
7799,7799,HIND2051966, ,1,[],[]
7800,7800,HIND2051989,"Karen, this is Amy. Have you met each other before?",1,"[""('Karen', 'NNP')"", ""(',', ',')"", ""('this', 'DT')"", ""('is', 'VBZ')"", ""('Amy', 'NNP')"", ""('.', '.')"", ""('Have', 'VBP')"", ""('you', 'PRP')"", ""('met', 'VBN')"", ""('each', 'DT')"", ""('other', 'JJ')"", ""('before', 'IN')"", ""('?', '.')""]",[]
7801,7801,HIND2051989,"Karen, this is Amy. Have you met yourselves before?",1,"[""('Karen', 'NNP')"", ""(',', ',')"", ""('this', 'DT')"", ""('is', 'VBZ')"", ""('Amy', 'NNP')"", ""('.', '.')"", ""('Have', 'VBP')"", ""('you', 'PRP')"", ""('met', 'VBN')"", ""('yourselves', 'NNS')"", ""('before', 'IN')"", ""('?', '.')""]","[""('yourselves', 'NNS')""]"
7802,7802,HIND2051989,"Karen, this is Amy. Have you met one another before?",1,"[""('Karen', 'NNP')"", ""(',', ',')"", ""('this', 'DT')"", ""('is', 'VBZ')"", ""('Amy', 'NNP')"", ""('.', '.')"", ""('Have', 'VBP')"", ""('you', 'PRP')"", ""('met', 'VBN')"", ""('one', 'CD')"", ""('another', 'DT')"", ""('before', 'IN')"", ""('?', '.')""]","[""('another', 'DT')"", ""('one', 'CD')""]"
7803,7803,HIND2051989, ,1,[],[]
7804,7804,HIND2051996,Have you looked at yourselves in the mirror? You guys look so funny in these clothes.,1,"[""('Have', 'VBP')"", ""('you', 'PRP')"", ""('looked', 'VBN')"", ""('at', 'IN')"", ""('yourselves', 'NNS')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('mirror', 'NN')"", ""('?', '.')"", ""('You', 'PRP')"", ""('guys', 'VBP')"", ""('look', 'VB')"", ""('so', 'RB')"", ""('funny', 'JJ')"", ""('in', 'IN')"", ""('these', 'DT')"", ""('clothes', 'NNS')"", ""('.', '.')""]",[]
7805,7805,HIND2051996,Have you looked at each other in the mirror? You guys look so funny in these clothes.,1,"[""('Have', 'VBP')"", ""('you', 'PRP')"", ""('looked', 'VBN')"", ""('at', 'IN')"", ""('each', 'DT')"", ""('other', 'JJ')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('mirror', 'NN')"", ""('?', '.')"", ""('You', 'PRP')"", ""('guys', 'VBP')"", ""('look', 'VB')"", ""('so', 'RB')"", ""('funny', 'JJ')"", ""('in', 'IN')"", ""('these', 'DT')"", ""('clothes', 'NNS')"", ""('.', '.')""]","[""('each', 'DT')"", ""('other', 'JJ')""]"
7806,7806,HIND2051996,Have you looked at one another in the mirror? You guys look so funny in these clothes.,1,"[""('Have', 'VBP')"", ""('you', 'PRP')"", ""('looked', 'VBN')"", ""('at', 'IN')"", ""('one', 'CD')"", ""('another', 'DT')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('mirror', 'NN')"", ""('?', '.')"", ""('You', 'PRP')"", ""('guys', 'VBP')"", ""('look', 'VB')"", ""('so', 'RB')"", ""('funny', 'JJ')"", ""('in', 'IN')"", ""('these', 'DT')"", ""('clothes', 'NNS')"", ""('.', '.')""]","[""('another', 'DT')"", ""('one', 'CD')""]"
7807,7807,HIND2051996, ,1,[],[]
7808,7808,HIND2052005,You should stop blaming each other and take responsibility for what happened.,1,"[""('You', 'PRP')"", ""('should', 'MD')"", ""('stop', 'VB')"", ""('blaming', 'VBG')"", ""('each', 'DT')"", ""('other', 'JJ')"", ""('and', 'CC')"", ""('take', 'VB')"", ""('responsibility', 'NN')"", ""('for', 'IN')"", ""('what', 'WP')"", ""('happened', 'VBD')"", ""('.', '.')""]",[]
7809,7809,HIND2052005,You should stop blaming yourselves and take responsibility for what happened.,1,"[""('You', 'PRP')"", ""('should', 'MD')"", ""('stop', 'VB')"", ""('blaming', 'VBG')"", ""('yourselves', 'NNS')"", ""('and', 'CC')"", ""('take', 'VB')"", ""('responsibility', 'NN')"", ""('for', 'IN')"", ""('what', 'WP')"", ""('happened', 'VBD')"", ""('.', '.')""]","[""('yourselves', 'NNS')""]"
7810,7810,HIND2052005, ,1,[],[]
7811,7811,HIND2052005, ,1,[],[]
7812,7812,HIND2052015,We like each other's names.,1,"[""('We', 'PRP')"", ""('like', 'VBP')"", ""('each', 'DT')"", ""('other', 'JJ')"", '(""\'s"", \'POS\')', ""('names', 'NNS')"", ""('.', '.')""]",[]
7813,7813,HIND2052015,We like each others' names.,1,"[""('We', 'PRP')"", ""('like', 'VBP')"", ""('each', 'DT')"", ""('others', 'NNS')"", '(""\'"", \'POS\')', ""('names', 'NNS')"", ""('.', '.')""]","[""('others', 'NNS')"", '(""\'"", \'POS\')']"
7814,7814,HIND2052015, ,1,[],[]
7815,7815,HIND2052015, ,1,[],[]
7816,7816,HIND2052047,"Hello! I think we've met before, haven't we?",1,"[""('Hello', 'NN')"", ""('!', '.')"", ""('I', 'PRP')"", ""('think', 'VBP')"", ""('we', 'PRP')"", '(""\'ve"", \'VBP\')', ""('met', 'VBN')"", ""('before', 'IN')"", ""(',', ',')"", ""('have', 'VBP')"", '(""n\'t"", \'RB\')', ""('we', 'PRP')"", ""('?', '.')""]",[]
7817,7817,HIND2052047,"Hello! I think we've met before, haven't each other?",1,"[""('Hello', 'NN')"", ""('!', '.')"", ""('I', 'PRP')"", ""('think', 'VBP')"", ""('we', 'PRP')"", '(""\'ve"", \'VBP\')', ""('met', 'VBN')"", ""('before', 'IN')"", ""(',', ',')"", ""('have', 'VBP')"", '(""n\'t"", \'RB\')', ""('each', 'DT')"", ""('other', 'JJ')"", ""('?', '.')""]","[""('each', 'DT')"", ""('other', 'JJ')""]"
7818,7818,HIND2052047,"Hello! I think we've met before, haven't ourselves?",1,"[""('Hello', 'NN')"", ""('!', '.')"", ""('I', 'PRP')"", ""('think', 'VBP')"", ""('we', 'PRP')"", '(""\'ve"", \'VBP\')', ""('met', 'VBN')"", ""('before', 'IN')"", ""(',', ',')"", ""('have', 'VBP')"", '(""n\'t"", \'RB\')', ""('ourselves', 'NNS')"", ""('?', '.')""]","[""('ourselves', 'NNS')""]"
7819,7819,HIND2052047,"Hello! I think we've met before, haven't us?",1,"[""('Hello', 'NN')"", ""('!', '.')"", ""('I', 'PRP')"", ""('think', 'VBP')"", ""('we', 'PRP')"", '(""\'ve"", \'VBP\')', ""('met', 'VBN')"", ""('before', 'IN')"", ""(',', ',')"", ""('have', 'VBP')"", '(""n\'t"", \'RB\')', ""('us', 'PRP')"", ""('?', '.')""]","[""('us', 'PRP')""]"
7820,7820,HIND2052106,It's the invoice which' or 'that' you sent us last week.,1,"[""('It', 'PRP')"", '(""\'s"", \'VBZ\')', ""('the', 'DT')"", ""('invoice', 'NN')"", ""('which', 'WDT')"", '(""\'"", ""\'\'"")', ""('or', 'CC')"", '(""\'that"", \'WP\')', '(""\'"", ""\'\'"")', ""('you', 'PRP')"", ""('sent', 'VBD')"", ""('us', 'PRP')"", ""('last', 'JJ')"", ""('week', 'NN')"", ""('.', '.')""]",[]
7821,7821,HIND2052106,It's the invoice which' but not 'that' you sent us last week.,1,"[""('It', 'PRP')"", '(""\'s"", \'VBZ\')', ""('the', 'DT')"", ""('invoice', 'NN')"", ""('which', 'WDT')"", '(""\'"", ""\'\'"")', ""('but', 'CC')"", ""('not', 'RB')"", '(""\'that"", \'WP\')', '(""\'"", ""\'\'"")', ""('you', 'PRP')"", ""('sent', 'VBD')"", ""('us', 'PRP')"", ""('last', 'JJ')"", ""('week', 'NN')"", ""('.', '.')""]","[""('but', 'CC')"", ""('not', 'RB')""]"
7822,7822,HIND2052106,It's the invoice who you sent us last week.,1,"[""('It', 'PRP')"", '(""\'s"", \'VBZ\')', ""('the', 'DT')"", ""('invoice', 'NN')"", ""('who', 'WP')"", ""('you', 'PRP')"", ""('sent', 'VBP')"", ""('us', 'PRP')"", ""('last', 'JJ')"", ""('week', 'NN')"", ""('.', '.')""]","[""('who', 'WP')"", ""('sent', 'VBP')""]"
7823,7823,HIND2052106,It's the invoice whose you sent us last week.,1,"[""('It', 'PRP')"", '(""\'s"", \'VBZ\')', ""('the', 'DT')"", ""('invoice', 'NN')"", ""('whose', 'WP$')"", ""('you', 'PRP')"", ""('sent', 'VBD')"", ""('us', 'PRP')"", ""('last', 'JJ')"", ""('week', 'NN')"", ""('.', '.')""]","[""('whose', 'WP$')""]"
7824,7824,HIND2052124,"Jamie, who' or 'whom' or 'that' we met yesterday, is very nice.",2,"[""('Jamie', 'NNP')"", ""(',', ',')"", ""('who', 'WP')"", '(""\'"", ""\'\'"")', ""('or', 'CC')"", '(""\'whom"", \'VB\')', '(""\'"", ""\'\'"")', ""('or', 'CC')"", '(""\'that"", \'POS\')', '(""\'"", ""\'\'"")', ""('we', 'PRP')"", ""('met', 'VBD')"", ""('yesterday', 'NN')"", ""(',', ',')"", ""('is', 'VBZ')"", ""('very', 'RB')"", ""('nice', 'JJ')"", ""('.', '.')""]","['(""\'whom"", \'VB\')', '(""\'that"", \'POS\')']"
7825,7825,HIND2052124,"Jamie, who' or 'whom' we met yesterday, is very nice.",2,"[""('Jamie', 'NNP')"", ""(',', ',')"", ""('who', 'WP')"", '(""\'"", ""\'\'"")', ""('or', 'CC')"", '(""\'whom"", \'POS\')', '(""\'"", ""\'\'"")', ""('we', 'PRP')"", ""('met', 'VBD')"", ""('yesterday', 'NN')"", ""(',', ',')"", ""('is', 'VBZ')"", ""('very', 'RB')"", ""('nice', 'JJ')"", ""('.', '.')""]",[]
7826,7826,HIND2052124,"Jamie, that we met yesterday, is very nice.",2,"[""('Jamie', 'NNP')"", ""(',', ',')"", ""('that', 'IN')"", ""('we', 'PRP')"", ""('met', 'VBD')"", ""('yesterday', 'NN')"", ""(',', ',')"", ""('is', 'VBZ')"", ""('very', 'RB')"", ""('nice', 'JJ')"", ""('.', '.')""]","[""('that', 'IN')""]"
7827,7827,HIND2052124, ,2,[],[]
7828,7828,HIND2052132,I don’t like the table which' or 'that' stands in the kitchen.,1,"[""('I', 'PRP')"", ""('don', 'VBP')"", ""('’', 'JJ')"", ""('t', 'NN')"", ""('like', 'IN')"", ""('the', 'DT')"", ""('table', 'NN')"", ""('which', 'WDT')"", '(""\'"", ""\'\'"")', ""('or', 'CC')"", '(""\'that"", \'POS\')', '(""\'"", ""\'\'"")', ""('stands', 'NNS')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('kitchen', 'NN')"", ""('.', '.')""]",[]
