,Slide ID,Options,Correct ID,pos_array,pos_delta
783,HIND4633341,I buy vegetables at the vegetable market.,4,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('vegetables', 'NNS')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('vegetable', 'JJ')"", ""('market', 'NN')"", ""('.', '.')""]",[]
784,HIND3381229,Turn off a music.,3,"[""('Turn', 'NNP')"", ""('off', 'RP')"", ""('a', 'DT')"", ""('music', 'NN')"", ""('.', '.')""]","[""('Turn', 'NNP')"", ""('a', 'DT')""]"
785,HIND3381229,Turn off an music.,3,"[""('Turn', 'NNP')"", ""('off', 'RP')"", ""('an', 'DT')"", ""('music', 'NN')"", ""('.', '.')""]","[""('Turn', 'NNP')"", ""('an', 'DT')""]"
786,HIND3381229,Turn off the music.,3,"[""('Turn', 'VB')"", ""('off', 'RP')"", ""('the', 'DT')"", ""('music', 'NN')"", ""('.', '.')""]",[]
787,HIND3381229,Turn off to the music.,3,"[""('Turn', 'VB')"", ""('off', 'RP')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('music', 'NN')"", ""('.', '.')""]","[""('to', 'TO')""]"
788,HIND4641984,I buy medicine at a fish market.,3,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('medicine', 'NN')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('fish', 'JJ')"", ""('market', 'NN')"", ""('.', '.')""]","[""('fish', 'JJ')"", ""('market', 'NN')""]"
789,HIND4641984,I buy medicine at a bookstore.,3,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('medicine', 'NN')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('bookstore', 'NN')"", ""('.', '.')""]","[""('bookstore', 'NN')""]"
790,HIND4641984,I buy medicine at a medical store.,3,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('medicine', 'NN')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('medical', 'JJ')"", ""('store', 'NN')"", ""('.', '.')""]",[]
791,HIND4641984,I buy medicine at a university.,3,"[""('I', 'PRP')"", ""('buy', 'VBP')"", ""('medicine', 'NN')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('university', 'NN')"", ""('.', '.')""]","[""('university', 'NN')""]"
792,HIND3732179,They is smart.,2,"[""('They', 'PRP')"", ""('is', 'VBZ')"", ""('smart', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
793,HIND3732179,They are smart.,2,"[""('They', 'PRP')"", ""('are', 'VBP')"", ""('smart', 'JJ')"", ""('.', '.')""]",[]
794,HIND3732179,They have smart.,2,"[""('They', 'PRP')"", ""('have', 'VBP')"", ""('smart', 'VBN')"", ""('.', '.')""]","[""('have', 'VBP')"", ""('smart', 'VBN')""]"
795,HIND3732179,They are a smart.,2,"[""('They', 'PRP')"", ""('are', 'VBP')"", ""('a', 'DT')"", ""('smart', 'JJ')"", ""('.', '.')""]","[""('a', 'DT')""]"
796,HIND2897118,He is British.,1,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('British', 'JJ')"", ""('.', '.')""]",[]
797,HIND2897118,He does British.,1,"[""('He', 'PRP')"", ""('does', 'VBZ')"", ""('British', 'JJ')"", ""('.', '.')""]","[""('does', 'VBZ')""]"
798,HIND2897118,He are British.,1,"[""('He', 'PRP')"", ""('are', 'VBP')"", ""('British', 'JJ')"", ""('.', '.')""]","[""('are', 'VBP')""]"
799,HIND2897118,He is the British.,1,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('British', 'JJ')"", ""('.', '.')""]","[""('the', 'DT')""]"
800,HIND3434034,"No, She is my grand-daughter!",1,"[""('No', 'DT')"", ""(',', ',')"", ""('She', 'PRP')"", ""('is', 'VBZ')"", ""('my', 'PRP$')"", ""('grand-daughter', 'NN')"", ""('!', '.')""]",[]
801,HIND3434034,"No, She am my grand-daughter!",1,"[""('No', 'DT')"", ""(',', ',')"", ""('She', 'PRP')"", ""('am', 'VBP')"", ""('my', 'PRP$')"", ""('grand-daughter', 'NN')"", ""('!', '.')""]","[""('am', 'VBP')""]"
802,HIND3434034,"No, She are my grand-daughter!",1,"[""('No', 'DT')"", ""(',', ',')"", ""('She', 'PRP')"", ""('are', 'VBP')"", ""('my', 'PRP$')"", ""('grand-daughter', 'NN')"", ""('!', '.')""]","[""('are', 'VBP')""]"
803,HIND3434034,,1,[],[]
804,HIND2940306,She am not <female-name2>.,2,"[""('She', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('Sarah', 'NNP')"", ""('.', '.')""]","[""('am', 'VBP')""]"
805,HIND2940306,She is not <female-name2>.,2,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('Sarah', 'NNP')"", ""('.', '.')""]",[]
806,HIND2940306,She not is <female-name2>.,2,"[""('She', 'PRP')"", ""('not', 'RB')"", ""('is', 'VBZ')"", ""('Sarah', 'NNP')"", ""('.', '.')""]",[]
807,HIND2940306,She is not the <female-name2>.,2,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('the', 'DT')"", ""('Sarah', 'NNP')"", ""('.', '.')""]","[""('the', 'DT')""]"
808,HIND3216707,We don't speaks English.,3,"[""('We', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('speaks', 'VB')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speaks', 'VB')""]"
809,HIND3216707,We don't are speak English.,3,"[""('We', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('are', 'VBP')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speak', 'JJ')"", ""('are', 'VBP')""]"
810,HIND3216707,We don't speak English.,3,"[""('We', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('speak', 'VB')"", ""('English', 'NNP')"", ""('.', '.')""]",[]
811,HIND3216707,,3,[],[]
812,HIND2959977,He is not from France. He're not French,3,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('France', 'NNP')"", ""('.', '.')"", ""('He', 'PRP')"", '(""\'re"", \'VBP\')', ""('not', 'RB')"", ""('French', 'JJ')""]","['(""\'re"", \'VBP\')']"
813,HIND2959977,He is not from France. He's isn't French,3,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('France', 'NNP')"", ""('.', '.')"", ""('He', 'PRP')"", '(""\'s"", \'VBZ\')', ""('is', 'VBZ')"", '(""n\'t"", \'RB\')', ""('French', 'JJ')""]","['(""n\'t"", \'RB\')']"
814,HIND2959977,He is not from France. He's not French,3,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('France', 'NNP')"", ""('.', '.')"", ""('He', 'PRP')"", '(""\'s"", \'VBZ\')', ""('not', 'RB')"", ""('French', 'JJ')""]",[]
815,HIND2959977,,3,[],[]
816,HIND4297844,You are an engineer. You works at a factory.,2,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('an', 'DT')"", ""('engineer', 'NN')"", ""('.', '.')"", ""('You', 'PRP')"", ""('works', 'VBZ')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('factory', 'NN')"", ""('.', '.')""]","[""('works', 'VBZ')""]"
817,HIND4297844,You are an engineer. You work at a factory.,2,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('an', 'DT')"", ""('engineer', 'NN')"", ""('.', '.')"", ""('You', 'PRP')"", ""('work', 'VBP')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('factory', 'NN')"", ""('.', '.')""]",[]
818,HIND4297844,You are an engineer. You are work at a factory.,2,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('an', 'DT')"", ""('engineer', 'NN')"", ""('.', '.')"", ""('You', 'PRP')"", ""('are', 'VBP')"", ""('work', 'VBN')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('factory', 'NN')"", ""('.', '.')""]","[""('work', 'VBN')""]"
819,HIND4297844,,2,[],[]
820,HIND3445990,The weather is nice today.,1,"[""('The', 'DT')"", ""('weather', 'NN')"", ""('is', 'VBZ')"", ""('nice', 'JJ')"", ""('today', 'NN')"", ""('.', '.')""]",[]
821,HIND3445990,The weather am nice today.,1,"[""('The', 'DT')"", ""('weather', 'NN')"", ""('am', 'VBP')"", ""('nice', 'JJ')"", ""('today', 'NN')"", ""('.', '.')""]","[""('am', 'VBP')""]"
822,HIND3445990,The weather are nice today.,1,"[""('The', 'DT')"", ""('weather', 'NN')"", ""('are', 'VBP')"", ""('nice', 'JJ')"", ""('today', 'NN')"", ""('.', '.')""]","[""('are', 'VBP')""]"
823,HIND3445990,,1,[],[]
824,HIND3853037,I hears with my ears.,3,"[""('I', 'PRP')"", ""('hears', 'VBP')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('ears', 'NNS')"", ""('.', '.')""]","[""('hears', 'VBP')""]"
825,HIND3853037,I watch with my ears.,3,"[""('I', 'PRP')"", ""('watch', 'VBP')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('ears', 'NNS')"", ""('.', '.')""]","[""('watch', 'VBP')""]"
826,HIND3853037,I hear with my ears.,3,"[""('I', 'PRP')"", ""('hear', 'VBP')"", ""('with', 'IN')"", ""('my', 'PRP$')"", ""('ears', 'NNS')"", ""('.', '.')""]",[]
827,HIND3853037,,3,[],[]
828,HIND3702456,I is sixteen.,2,"[""('I', 'PRP')"", ""('is', 'VBZ')"", ""('sixteen', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
829,HIND3702456,I am sixteen.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('sixteen', 'JJ')"", ""('.', '.')""]",[]
830,HIND3702456,I am years sixteen.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('years', 'NNS')"", ""('sixteen', 'JJ')"", ""('.', '.')""]","[""('years', 'NNS')""]"
831,HIND3702456,I am old sixteen.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('old', 'JJ')"", ""('sixteen', 'NN')"", ""('.', '.')""]","[""('sixteen', 'NN')"", ""('old', 'JJ')""]"
832,HIND2894499,She am Chinese.,2,"[""('She', 'PRP')"", ""('am', 'VBP')"", ""('Chinese', 'JJ')"", ""('.', '.')""]","[""('am', 'VBP')""]"
833,HIND2894499,She is Chinese.,2,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('Chinese', 'JJ')"", ""('.', '.')""]",[]
834,HIND2894499,She are Chinese.,2,"[""('She', 'PRP')"", ""('are', 'VBP')"", ""('Chinese', 'JJ')"", ""('.', '.')""]","[""('are', 'VBP')""]"
835,HIND2894499,She is the Chinese.,2,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('Chinese', 'NNPS')"", ""('.', '.')""]","[""('the', 'DT')"", ""('Chinese', 'NNPS')""]"
836,HIND4292878,I works at a hospital.,2,"[""('I', 'PRP')"", ""('works', 'VBP')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('hospital', 'NN')"", ""('.', '.')""]","[""('works', 'VBP')""]"
837,HIND4292878,I work at a hospital.,2,"[""('I', 'PRP')"", ""('work', 'VBP')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('hospital', 'NN')"", ""('.', '.')""]",[]
838,HIND4292878,I am work at a hospital.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('work', 'NN')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('hospital', 'NN')"", ""('.', '.')""]","[""('work', 'NN')"", ""('am', 'VBP')""]"
839,HIND4292878,I am working at a hospital.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('working', 'VBG')"", ""('at', 'IN')"", ""('a', 'DT')"", ""('hospital', 'NN')"", ""('.', '.')""]","[""('working', 'VBG')"", ""('am', 'VBP')""]"
840,HIND3450346,I is not hungry.,2,"[""('I', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('hungry', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
841,HIND3450346,I am not hungry.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('hungry', 'JJ')"", ""('.', '.')""]",[]
842,HIND3450346,I are not hungry.,2,"[""('I', 'PRP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('hungry', 'JJ')"", ""('.', '.')""]","[""('are', 'VBP')""]"
843,HIND3450346,,2,[],[]
844,HIND3413892,I is <default-female-name> <default-female-surname>.,2,"[""('I', 'PRP')"", ""('is', 'VBZ')"", ""('Sarah', 'NNP')"", ""('Khan', 'NNP')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
845,HIND3413892,I am <default-female-name> <default-female-surname>.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('Sarah', 'NNP')"", ""('Khan', 'NNP')"", ""('.', '.')""]",[]
846,HIND3413892,I are <default-female-name> <default-female-surname>.,2,"[""('I', 'PRP')"", ""('are', 'VBP')"", ""('Sarah', 'NNP')"", ""('Khan', 'NNP')"", ""('.', '.')""]","[""('are', 'VBP')""]"
847,HIND3413892,,2,[],[]
848,HIND2868262,You am from <country-name>.,3,"[""('You', 'PRP')"", ""('am', 'VBP')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]","[""('am', 'VBP')""]"
849,HIND2868262,You is from <country-name>.,3,"[""('You', 'PRP')"", ""('is', 'VBZ')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
850,HIND2868262,You are from <country-name>.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]",[]
851,HIND2868262,You are come from <country-name>.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('come', 'VBN')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]","[""('come', 'VBN')""]"
852,HIND2821804,What is yours name?,2,"[""('What', 'WP')"", ""('is', 'VBZ')"", ""('yours', 'VBN')"", ""('name', 'NN')"", ""('?', '.')""]","[""('yours', 'VBN')""]"
853,HIND2821804,What is your name?,2,"[""('What', 'WP')"", ""('is', 'VBZ')"", ""('your', 'PRP$')"", ""('name', 'NN')"", ""('?', '.')""]",[]
854,HIND2821804,What is you name?,2,"[""('What', 'WP')"", ""('is', 'VBZ')"", ""('you', 'PRP')"", ""('name', 'NN')"", ""('?', '.')""]","[""('you', 'PRP')""]"
855,HIND2821804,What is you're name?,2,"[""('What', 'WP')"", ""('is', 'VBZ')"", ""('you', 'PRP')"", '(""\'re"", \'VBP\')', ""('name', 'NN')"", ""('?', '.')""]","[""('you', 'PRP')"", '(""\'re"", \'VBP\')']"
856,HIND4234826,You live in a village in <default-city-name2>.,1,"[""('You', 'PRP')"", ""('live', 'VBP')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('village', 'NN')"", ""('in', 'IN')"", ""('Jaipur', 'NNP')"", ""('.', '.')""]",[]
857,HIND4234826,You is in a village in <default-city-name2>.,1,"[""('You', 'PRP')"", ""('is', 'VBZ')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('village', 'NN')"", ""('in', 'IN')"", ""('Jaipur', 'NNP')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
858,HIND4234826,You lives in a village in <default-city-name2>.,1,"[""('You', 'PRP')"", ""('lives', 'VBZ')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('village', 'NN')"", ""('in', 'IN')"", ""('Jaipur', 'NNP')"", ""('.', '.')""]","[""('lives', 'VBZ')""]"
859,HIND4234826,You are live in a village in <default-city-name2>.,1,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('live', 'JJ')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('village', 'NN')"", ""('in', 'IN')"", ""('Jaipur', 'NNP')"", ""('.', '.')""]","[""('live', 'JJ')"", ""('are', 'VBP')""]"
860,HIND2865851,I am from <country-name>.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]",[]
861,HIND2865851,I is from <country-name>.,1,"[""('I', 'PRP')"", ""('is', 'VBZ')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
862,HIND2865851,I are from <country-name>.,1,"[""('I', 'PRP')"", ""('are', 'VBP')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]","[""('are', 'VBP')""]"
863,HIND2865851,I am come from <country-name>.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('come', 'VBN')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]","[""('come', 'VBN')""]"
864,HIND3318161,What is your phone number?,1,"[""('What', 'WP')"", ""('is', 'VBZ')"", ""('your', 'PRP$')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('?', '.')""]",[]
865,HIND3318161,What am your phone number?,1,"[""('What', 'WP')"", ""('am', 'VBP')"", ""('your', 'PRP$')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('?', '.')""]","[""('am', 'VBP')""]"
866,HIND3318161,What are your phone number?,1,"[""('What', 'WP')"", ""('are', 'VBP')"", ""('your', 'PRP$')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('?', '.')""]","[""('are', 'VBP')""]"
867,HIND3318161,What does your phone number?,1,"[""('What', 'WP')"", ""('does', 'VBZ')"", ""('your', 'PRP$')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('?', '.')""]","[""('does', 'VBZ')""]"
868,HIND2834714,I am a student.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('a', 'DT')"", ""('student', 'NN')"", ""('.', '.')""]",[]
869,HIND2834714,I am are student.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('are', 'VBP')"", ""('student', 'NN')"", ""('.', '.')""]","[""('are', 'VBP')""]"
870,HIND2834714,I am is student.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('is', 'VBZ')"", ""('student', 'NN')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
871,HIND2834714,I am the student.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('the', 'DT')"", ""('student', 'NN')"", ""('.', '.')""]","[""('the', 'DT')""]"
872,HIND2903741,They is American.,2,"[""('They', 'PRP')"", ""('is', 'VBZ')"", ""('American', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
873,HIND2903741,They are American.,2,"[""('They', 'PRP')"", ""('are', 'VBP')"", ""('American', 'JJ')"", ""('.', '.')""]",[]
874,HIND2903741,They am American.,2,"[""('They', 'PRP')"", ""('am', 'VBP')"", ""('American', 'JJ')"", ""('.', '.')""]","[""('am', 'VBP')""]"
875,HIND2903741,They are the American.,2,"[""('They', 'PRP')"", ""('are', 'VBP')"", ""('the', 'DT')"", ""('American', 'NNP')"", ""('.', '.')""]","[""('the', 'DT')"", ""('American', 'NNP')""]"
876,HIND3729250,My father are smart.,2,"[""('My', 'PRP$')"", ""('father', 'NN')"", ""('are', 'VBP')"", ""('smart', 'JJ')"", ""('.', '.')""]","[""('are', 'VBP')""]"
877,HIND3729250,My father is smart.,2,"[""('My', 'PRP$')"", ""('father', 'NN')"", ""('is', 'VBZ')"", ""('smart', 'JJ')"", ""('.', '.')""]",[]
878,HIND3729250,My father am smart.,2,"[""('My', 'PRP$')"", ""('father', 'NN')"", ""('am', 'VBP')"", ""('smart', 'RB')"", ""('.', '.')""]","[""('am', 'VBP')"", ""('smart', 'RB')""]"
879,HIND3729250,My father has smart.,2,"[""('My', 'PRP$')"", ""('father', 'NN')"", ""('has', 'VBZ')"", ""('smart', 'VBN')"", ""('.', '.')""]","[""('has', 'VBZ')"", ""('smart', 'VBN')""]"
880,HIND2856974,You is fine.,3,"[""('You', 'PRP')"", ""('is', 'VBZ')"", ""('fine', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
881,HIND2856974,You are the fine.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('the', 'DT')"", ""('fine', 'JJ')"", ""('.', '.')""]","[""('the', 'DT')""]"
882,HIND2856974,You are fine.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('fine', 'JJ')"", ""('.', '.')""]",[]
883,HIND2856974,You has fine.,3,"[""('You', 'PRP')"", ""('has', 'VBZ')"", ""('fine', 'VBN')"", ""('.', '.')""]","[""('has', 'VBZ')"", ""('fine', 'VBN')""]"
884,HIND3094237,Are you speak <country-language-name>?,2,"[""('Are', 'NNP')"", ""('you', 'PRP')"", ""('speak', 'VBP')"", ""('English', 'JJ')"", ""('?', '.')""]","[""('English', 'JJ')"", ""('Are', 'NNP')"", ""('speak', 'VBP')""]"
885,HIND3094237,Do you speak <country-language-name>?,2,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('speak', 'VB')"", ""('English', 'NNP')"", ""('?', '.')""]",[]
886,HIND3094237,Is you speak <country-language-name>?,2,"[""('Is', 'VBZ')"", ""('you', 'PRP')"", ""('speak', 'VBP')"", ""('English', 'JJ')"", ""('?', '.')""]","[""('English', 'JJ')"", ""('Is', 'VBZ')"", ""('speak', 'VBP')""]"
887,HIND3094237,Does you speak <country-language-name>?,2,"[""('Does', 'NNP')"", ""('you', 'PRP')"", ""('speak', 'VB')"", ""('English', 'NNP')"", ""('?', '.')""]","[""('Does', 'NNP')""]"
888,HIND3319535,What is your phone number?,1,"[""('What', 'WP')"", ""('is', 'VBZ')"", ""('your', 'PRP$')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('?', '.')""]",[]
889,HIND3319535,What is you phone number?,1,"[""('What', 'WP')"", ""('is', 'VBZ')"", ""('you', 'PRP')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('?', '.')""]","[""('you', 'PRP')""]"
890,HIND3319535,What is you're phone number?,1,"[""('What', 'WP')"", ""('is', 'VBZ')"", ""('you', 'PRP')"", '(""\'re"", \'VBP\')', ""('phone', 'NN')"", ""('number', 'NN')"", ""('?', '.')""]","[""('you', 'PRP')"", '(""\'re"", \'VBP\')']"
891,HIND3319535,What is mine phone number?,1,"[""('What', 'WP')"", ""('is', 'VBZ')"", ""('mine', 'JJ')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('?', '.')""]","[""('mine', 'JJ')""]"
892,HIND2945154,He is not British.,1,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('British', 'JJ')"", ""('.', '.')""]",[]
893,HIND2945154,He not is British.,1,"[""('He', 'PRP')"", ""('not', 'RB')"", ""('is', 'VBZ')"", ""('British', 'JJ')"", ""('.', '.')""]",[]
894,HIND2945154,He is not the British.,1,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('the', 'DT')"", ""('British', 'JJ')"", ""('.', '.')""]","[""('the', 'DT')""]"
895,HIND2945154,,1,[],[]
896,HIND3514921,I has one sister.,2,"[""('I', 'PRP')"", ""('has', 'VBZ')"", ""('one', 'CD')"", ""('sister', 'NN')"", ""('.', '.')""]","[""('has', 'VBZ')""]"
897,HIND3514921,I have one sister.,2,"[""('I', 'PRP')"", ""('have', 'VBP')"", ""('one', 'CD')"", ""('sister', 'NN')"", ""('.', '.')""]",[]
898,HIND3514921,I is one sister.,2,"[""('I', 'PRP')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('sister', 'NN')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
899,HIND3514921,,2,[],[]
900,HIND2939102,You don't my friend.,3,"[""('You', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('my', 'PRP$')"", ""('friend', 'NN')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('do', 'VBP')""]"
901,HIND2939102,You is not my friend.,3,"[""('You', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('my', 'PRP$')"", ""('friend', 'NN')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
902,HIND2939102,You are not my friend.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('my', 'PRP$')"", ""('friend', 'NN')"", ""('.', '.')""]",[]
903,HIND2939102,You aren't not my friend.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", '(""n\'t"", \'RB\')', ""('not', 'RB')"", ""('my', 'PRP$')"", ""('friend', 'NN')"", ""('.', '.')""]","['(""n\'t"", \'RB\')']"
904,HIND3591966,Theirs children are smart.,2,"[""('Theirs', 'NNP')"", ""('children', 'NNS')"", ""('are', 'VBP')"", ""('smart', 'JJ')"", ""('.', '.')""]","[""('Theirs', 'NNP')""]"
905,HIND3591966,Their children are smart.,2,"[""('Their', 'PRP$')"", ""('children', 'NNS')"", ""('are', 'VBP')"", ""('smart', 'JJ')"", ""('.', '.')""]",[]
906,HIND3591966,Their are children are smart.,2,"[""('Their', 'PRP$')"", ""('are', 'VBP')"", ""('children', 'NNS')"", ""('are', 'VBP')"", ""('smart', 'JJ')"", ""('.', '.')""]",[]
907,HIND3591966,,2,[],[]
908,HIND3271525,We are nots from <foreigncountry-name>.,3,"[""('We', 'PRP')"", ""('are', 'VBP')"", ""('nots', 'JJ')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]","[""('nots', 'JJ')""]"
909,HIND3271525,We are don''t from <foreigncountry-name>.,3,"[""('We', 'PRP')"", ""('are', 'VBP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('do', 'VBP')""]"
910,HIND3271525,We are not from <foreigncountry-name>.,3,"[""('We', 'PRP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]",[]
911,HIND3271525,,3,[],[]
912,HIND3269632,You are not from <foreigncountry-name>.,1,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]",[]
913,HIND3269632,You are doesn''t from <foreigncountry-name>.,1,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('does', 'VBZ')"", '(""n\'t"", \'RB\')', ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('does', 'VBZ')""]"
914,HIND3269632,You are don''t from <foreigncountry-name>.,1,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('from', 'IN')"", ""('India', 'NNP')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('do', 'VBP')""]"
915,HIND3269632,,1,[],[]
916,HIND4682942,Can I am help you?,2,"[""('Can', 'MD')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('help', 'VB')"", ""('you', 'PRP')"", ""('?', '.')""]","[""('am', 'VBP')""]"
917,HIND4682942,Can I help you?,2,"[""('Can', 'MD')"", ""('I', 'PRP')"", ""('help', 'VB')"", ""('you', 'PRP')"", ""('?', '.')""]",[]
918,HIND4682942,Can I helps you?,2,"[""('Can', 'MD')"", ""('I', 'PRP')"", ""('helps', 'VB')"", ""('you', 'PRP')"", ""('?', '.')""]","[""('helps', 'VB')""]"
919,HIND4682942,Can I helping you?,2,"[""('Can', 'MD')"", ""('I', 'PRP')"", ""('helping', 'VBG')"", ""('you', 'PRP')"", ""('?', '.')""]","[""('helping', 'VBG')""]"
920,HIND2886389,I is <country-nationality>.,2,"[""('I', 'PRP')"", ""('is', 'VBZ')"", ""('Indians', 'NNPS')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
