Slide ID,Options,Correct ID
HIND4428884,"Rarely fail, Ram comes to every lesson right on time.",1
HIND4430123,"by no means am I having beer, I'd rather have orange juice,.",1
HIND4430123,"from no means am I having beer, I'd rather have orange juice,.",1
HIND4430123,"under no means am I having beer, I'd rather have orange juice,.",1
HIND4430123,,1
HIND4431369,"At first he considered looking for a new job, but then he decided to try a few more months in his current position.",1
HIND4431369,"At firstly he considered looking for a new job, but then he decided to try a few more months in his current position.",1
HIND4431369,"At one he considered looking for a new job, but then he decided to try a few more months in his current position.",1
HIND4431369,,1
HIND4432606,"In case of bad weather, the trip will be postponed to next week.",1
HIND4432606,"In case bad weather, the trip will be postponed to next week.",1
HIND4432606,"In case to bad weather, the trip will be postponed to next week.",1
HIND4432606,"In case from bad weather, the trip will be postponed to next week.",1
HIND4433843,They learned all their lines for the movie from heart.,2
HIND4433843,They learned all their lines for the movie by heart.,2
HIND4433843,They learned all their lines for the movie to heart.,2
HIND4433843,They learned all their lines for the movie in heart.,2
HIND4435082,We're going to have to concentrate on improving customer service at my point of view.,3
HIND4435082,We're going to have to concentrate on improving customer service to my point of view.,3
HIND4435082,We're going to have to concentrate on improving customer service from my point of view.,3
HIND4435082,,3
HIND4436319,The situation is horrible here. Things are going to bad to worse.,3
HIND4436319,The situation is horrible here. Things are going to bad from worse.,3
HIND4436319,The situation is horrible here. Things are going from bad to worse.,3
HIND4436319,The situation is horrible here. Things are going from bad from worse.,3
HIND4437558,We finally solved our problem from means of a new device created by our research and development department.,2
HIND4437558,We finally solved our problem by the means of a new device created by our research and development department.,2
HIND4437558,We finally solved our problem by means from a new device created by our research and development department.,2
HIND4437558,,2
HIND4438795,"As for me, I will be happy to dedicate a few extra hours to my work.",1
HIND4438795,"As of me, I will be happy to dedicate a few extra hours to my work.",1
HIND4438795,"As from me, I will be happy to dedicate a few extra hours to my work.",1
HIND4438795,,1
HIND4440033,"You will have to remember that, apart to Arjun, no one wants to work on this problem.",2
HIND4440033,"You will have to remember that, apart from Arjun, no one wants to work on this problem.",2
HIND4440033,"You will have to remember that, apart by Arjun, no one wants to work on this problem.",2
HIND4440033,"You will have to remember that, apart of Arjun, no one wants to work on this problem.",2
HIND4441274,How can they be getting married? Anita has nothing in common from Rahul.,3
HIND4441274,How can they be getting married? Anita has nothing in common to Rahul.,3
HIND4441274,How can they be getting married? Anita has nothing in common with Rahul.,3
HIND4441274,,3
HIND4442511,"Due to the large number of requests we have received, we are going to extend the sale to the end of the month.",1
HIND4442511,"Due of the large number of requests we have received, we are going to extend the sale to the end of the month.",1
HIND4442511,"Due from the large number of requests we have received, we are going to extend the sale to the end of the month.",1
HIND4442511,"Due for the large number of requests we have received, we are going to extend the sale to the end of the month.",1
HIND4443748,"In addition our friendly staff, you'll find that our hotel provides every luxury you could ever desire.",3
HIND4443748,"In addition of our friendly staff, you'll find that our hotel provides every luxury you could ever desire.",3
HIND4443748,"In addition to our friendly staff, you'll find that our hotel provides every luxury you could ever desire.",3
HIND4443748,"In addition from our friendly staff, you'll find that our hotel provides every luxury you could ever desire.",3
HIND4444989,She was a fearless woman who fought without any regard at her health.,2
HIND4444989,She was a fearless woman who fought without any regard for her health.,2
HIND4444989,She was a fearless woman who fought without any regard of her health.,2
HIND4444989,She was a fearless woman who fought without any regard her health.,2
HIND4446227,I care in making a difference in this world.,3
HIND4446227,I care with making a difference in this world.,3
HIND4446227,I care about making a difference in this world.,3
HIND4446227,I care to making a difference in this world.,3
HIND4447481,"Sometimes, I think for doing things and then just as quickly forget them.",2
HIND4447481,"Sometimes, I think of doing things and then just as quickly forget them.",2
HIND4447481,"Sometimes, I think with doing things and then just as quickly forget them.",2
HIND4447481,"Sometimes, I think to doing things and then just as quickly forget them.",2
HIND4448718,I have been guilty in leaving a mess for my mother to clean up.,2
HIND4448718,I have been guilty of leaving a mess for my mother to clean up.,2
HIND4448718,I have been guilty with leaving a mess for my mother to clean up.,2
HIND4448718,,2
HIND4449955,I am not used of cooking for myself and cleaning up.,4
HIND4449955,I am not used with cooking for myself and cleaning up.,4
HIND4449955,I am not used for cooking for myself and cleaning up.,4
HIND4449955,I am not used to cooking for myself and cleaning up.,4
HIND4451193,I am looking forward at having a place of my own to live.,4
HIND4451193,I am looking forward in having a place of my own to live.,4
HIND4451193,I am looking forward with having a place of my own to live.,4
HIND4451193,I am looking forward to having a place of my own to live.,4
HIND4452430,I am tired of hearing friends say that they can't wait to leave home.,1
HIND4452430,I am tired from hearing friends say that they can't wait to leave home.,1
HIND4452430,I am tired about hearing friends say that they can't wait to leave home.,1
HIND4452430,I am tired by hearing friends say that they can't wait to leave home.,1
HIND4453670,I wouldn't object for helping my sister with her loan when I get a job.,4
HIND4453670,I wouldn't object of helping my sister with her loan when I get a job.,4
HIND4453670,I wouldn't object from helping my sister with her loan when I get a job.,4
HIND4453670,I wouldn't object to helping my sister with her loan when I get a job.,4
HIND4454907,"Perhaps, one day, I will be responsible of taking care of my parents.",2
HIND4454907,"Perhaps, one day, I will be responsible for taking care of my parents.",2
HIND4454907,"Perhaps, one day, I will be responsible about taking care of my parents.",2
HIND4454907,"Perhaps, one day, I will be responsible to taking care of my parents.",2
HIND4456144,My father warned me for thinking negative thoughts. Think positive!,4
HIND4456144,My father warned me of thinking negative thoughts. Think positive!,4
HIND4456144,My father warned me with thinking negative thoughts. Think positive!,4
HIND4456144,My father warned me about thinking negative thoughts. Think positive!,4
HIND4457382,What is the point of working if one is not well-prepared for a job?,1
HIND4457382,What is the point at working if one is not well-prepared for a job?,1
HIND4457382,What is the point about working if one is not well-prepared for a job?,1
HIND4457382,What is the point to working if one is not well-prepared for a job?,1
HIND4458639,I apologized  at my parents for continuing to be a burden.,3
HIND4458639,I apologized  with my parents for continuing to be a burden.,3
HIND4458639,I apologized  to my parents for continuing to be a burden.,3
HIND4458639,I apologized  from my parents for continuing to be a burden.,3
HIND4459876,I feel guilty from spending so much money on shopping.,2
HIND4459876,I feel guilty about spending so much money on shopping.,2
HIND4459876,I feel guilty of spending so much money on shopping.,2
HIND4459876,I feel guilty with spending so much money on shopping.,2
HIND4461127,I am interested in studying management techniques.,1
HIND4461127,I am interested of studying management techniques.,1
HIND4461127,I am interested for studying management techniques.,1
HIND4461127,I am interested to studying management techniques.,1
HIND4462366,I am excited in taking classes at my local university.,1
HIND4462366,I am excited of taking classes at my local university.,1
HIND4462366,I am excited over taking classes at my local university.,1
HIND4462366,I am excited to taking classes at my local university.,1
HIND4463604,I believe in beginning at the bottom and working your way to the top.,1
HIND4463604,I believe of beginning at the bottom and working your way to the top.,1
HIND4463604,I believe for beginning at the bottom and working your way to the top.,1
HIND4463604,I believe to beginning at the bottom and working your way to the top.,1
HIND4464843,It's important not to worry of being successful right from the start; it takes time.,3
HIND4464843,It's important not to worry with being successful right from the start; it takes time.,3
HIND4464843,It's important not to worry about being successful right from the start; it takes time.,3
HIND4464843,It's important not to worry to being successful right from the start; it takes time.,3
HIND4466083,I will take my driving exam in a week,1
HIND4466083,I will take my driving exam on a week,1
HIND4466083,I will take my driving exam with a week,1
HIND4466083,I will take my driving exam from a week,1
HIND4467322,I found a secondhand car to Ram.,2
HIND4467322,I found a secondhand car for Ram.,2
HIND4467322,I found a secondhand car by Ram.,2
HIND4467322,I found a secondhand car at Ram.,2
HIND4468558,The witness described Ram as a bully. They said he was rude and dominating.,1
HIND4468558,The witness described Ram like a bully. They said he was rude and dominating.,1
HIND4468558,,1
HIND4468558,,1
HIND4469796,The office addressed the parcel for her by mistake.,3
HIND4469796,The office addressed the parcel at her by mistake.,3
HIND4469796,The office addressed the parcel to her by mistake.,3
HIND4469796,,3
HIND4471032,She managed to convince the jury of her innocence. ('innocence' being used as 'not being guilty'),1
HIND4471032,She managed to convince the jury from her innocence. ('innocence' being used as 'not being guilty'),1
HIND4471032,She managed to convince the jury on her innocence. ('innocence' being used as 'not being guilty'),1
HIND4471032,,1
HIND4472270,The unrest results about our politicians' lack of seriousness about the situation.,3
